"distance","diffelev","sddiffelev","crowdist","sdcrowdist","diffpole","sddiffpole","planted","note"
206,-38.2982851712774,621.211064072462,0.0980900057696775,0.203659107210427,0.00179654999110284,0.046115956455357,0.0475172434061995,"shifted"
207,-40.7179424611484,625.190969848962,0.0956635077543636,0.126970034532795,0.00191416817947513,0.0461817347191914,0.0472462404568675,"shifted"
208,-38.6262942997241,625.115311020879,0.0980463756460186,0.196439743213644,0.00165196609578971,0.0461317829810504,0.0470711167016047,"shifted"
209,-41.4539986418721,627.393553597119,0.0962161393688897,0.130230251724817,0.00182056141083693,0.0461287610130619,0.0469248951489399,"shifted"
210,-38.7368032186263,627.399098482272,0.0983936984234571,0.203887956359797,0.00192261278158802,0.0461205500053652,0.0463190483941225,"shifted"
211,-43.2625797724402,627.890025377894,0.0979083450370301,0.229895053995224,0.00198195493092148,0.0461354358590029,0.0462250615685882,"shifted"
212,-38.346449669161,624.492806982817,0.0997751945855853,0.33368683015807,0.0021385592182245,0.0461294057430367,0.0458390681765626,"shifted"
213,-39.8883987956507,627.790413740005,0.0955247954986268,0.167550662989739,0.00228449296712377,0.046162959528886,0.0454841613476634,"shifted"
214,-35.8283730978474,629.06208019277,0.102131821423636,0.274683709034679,0.00215463719007743,0.0461317118095294,0.0451080135940403,"shifted"
215,-38.5023188180334,631.21828095286,0.103125277475493,0.350346044686455,0.00211713625670233,0.0461189529574109,0.045460848100296,"shifted"
216,-35.5056725866855,630.236606048896,0.0948603442633945,0.178469266160756,0.00207116242257621,0.0461130623014675,0.0451455979197517,"shifted"
217,-40.0409847491548,630.376511566402,0.10439102572792,0.398199560399167,0.00220128507798566,0.046140750434507,0.0449699769225733,"shifted"
218,-34.5379032094068,632.620774745183,0.0979802701080929,0.268352406697029,0.00216894971709351,0.046223775521478,0.0443609054151091,"shifted"
219,-38.2553775379519,629.219592440237,0.0941164609235201,0.123679301356055,0.00220863433986232,0.0461999106855872,0.0442630407374155,"shifted"
220,-33.5021143238358,628.640034898997,0.0957724402730918,0.258814883440584,0.00191837102963495,0.0462926199506223,0.0437926824428299,"shifted"
221,-35.3488236692017,632.458915883649,0.0924071726262146,0.13686896619028,0.00192897950180087,0.0463957591402233,0.0436831785493584,"shifted"
222,-34.3309331949267,632.396683605028,0.0933474438011884,0.152568681704935,0.00188834615191004,0.0463210731136381,0.0436194397279586,"shifted"
223,-37.4008519693091,633.46791055498,0.101272956284277,0.366685863785284,0.00207501547313819,0.04633128078938,0.0436033455279346,"shifted"
224,-35.2888096260312,632.629367771865,0.0954007815443055,0.209339784344106,0.00211155312191149,0.0463066905300143,0.0435724615505301,"shifted"
225,-39.8554510762526,631.841176193951,0.0932331993551939,0.151836729314748,0.00206058873406706,0.0463047094433303,0.0434078499162113,"shifted"
226,-36.8339448193292,632.028072174394,0.0934804314315443,0.136782535744429,0.00235093964269547,0.0461458323725365,0.0433299451136701,"shifted"
227,-36.0458431297326,628.113784351071,0.094760650579456,0.131777694644334,0.00242020662468366,0.046236445258118,0.0430732769170864,"shifted"
228,-35.8092636666681,629.648034732829,0.0921352267379158,0.155092525237739,0.00262514092019387,0.046280680064256,0.0427835609628049,"shifted"
229,-36.8189177240642,630.676648489235,0.0919574497524824,0.128813561677668,0.002459921847761,0.0463390225176296,0.0424862721246094,"shifted"
230,-32.925454307777,631.329239634817,0.0956818760932475,0.200031178164777,0.00253643324887277,0.0463133667841602,0.04244191307536,"shifted"
231,-36.9305960606222,627.245800028322,0.0943868110354281,0.172178942551684,0.00252809473808082,0.0463612472877775,0.042174664985523,"shifted"
232,-40.3607834300488,630.464623894252,0.0931890689470639,0.165142179313125,0.00266713136893279,0.0462229574882686,0.0420607482010263,"shifted"
233,-41.0108895325564,632.452954254994,0.100189097388976,0.351427728237202,0.00267913512484224,0.0462506035901864,0.0418701554305552,"shifted"
234,-35.9221577473645,637.454948034128,0.0967157826613279,0.256561620384197,0.00252656714950992,0.0462171482991711,0.0417992692638318,"shifted"
235,-33.2916828714168,636.176603792674,0.0919481650000026,0.126954833738424,0.00250836453131741,0.0462339379605523,0.0415670262062154,"shifted"
236,-29.8153654978522,638.819149570129,0.0941462121871277,0.131175221343186,0.00252781634333017,0.0461301387023954,0.0415718172404146,"shifted"
237,-32.2782334554301,638.393574972866,0.0953201290310442,0.186281079869328,0.00244588973953279,0.0461526153197512,0.0414295718127599,"shifted"
238,-30.5648293808063,640.573061402777,0.0934688418912345,0.171101381087797,0.00253566455988366,0.0461025418987597,0.0415151850302873,"shifted"
239,-30.8432310010714,640.2241655824,0.0921744233111173,0.138811812324733,0.00239690935296551,0.0461228900966491,0.0412959353002201,"shifted"
240,-21.6289967461008,640.648469348748,0.0933373278216853,0.128048154161185,0.00219947290310832,0.0460011397456239,0.0408589132174355,"shifted"
241,-23.9371147592193,639.447126339264,0.0955138274377537,0.195722561716743,0.00222331633484613,0.045972813604898,0.0408275358294586,"shifted"
242,-25.3889034864901,642.281110533457,0.0953098814524458,0.15244971104885,0.00221049737181891,0.0460152371677325,0.0406969972256815,"shifted"
243,-27.5572714782542,640.004156158668,0.0923388131684786,0.121878649857143,0.00228964682752505,0.046038343605055,0.040617329200939,"shifted"
244,-25.500463309512,642.280967020083,0.0944227874159559,0.144193110327889,0.00228538876080433,0.0459934950394451,0.0406668765477684,"shifted"
245,-32.850491989902,636.094740897533,0.0933673443798548,0.184976976675739,0.0024297259348222,0.0461418025800004,0.0403951706266716,"shifted"
246,-30.1044740634136,637.311953699753,0.0925721343966668,0.135672357835108,0.00242594429194605,0.0461875242753289,0.0401737401286429,"shifted"
247,-33.0113548217285,637.587391193965,0.0937817945718196,0.206134754444856,0.00242258806985422,0.0461781837439515,0.0399306689772376,"shifted"
248,-32.2058549808775,638.309992699852,0.099454296906368,0.317618063783473,0.00235260560232264,0.0461073084442616,0.0399926592095771,"shifted"
249,-33.7177639873619,638.279529686589,0.0912763435422007,0.116678513192482,0.00225997598951261,0.0461825237782002,0.0396768760375117,"shifted"
250,-31.4434976607615,641.678496167724,0.0918397678607639,0.114405527042034,0.00212648813940855,0.046130200567911,0.0393199529128532,"shifted"
251,-29.2314022698925,643.238435702689,0.0973680712037684,0.269213220037915,0.00213599934965181,0.0461452633684195,0.0391551075347151,"shifted"
252,-27.5538833010509,645.94153516839,0.0911445075197383,0.115269748412267,0.00215143431777468,0.0461495583134346,0.0391096322485277,"shifted"
253,-28.4260754873095,646.904195796571,0.0902409491033011,0.114629719130066,0.00255788135679273,0.0462200015657676,0.0389812593319463,"shifted"
254,-25.8514163001802,649.32548190442,0.0977306406839422,0.350396365061927,0.00254554568949593,0.04619523348744,0.038887349885092,"shifted"
255,-26.5777855460776,648.360488080042,0.0971568144506974,0.33167521290882,0.00255684545596241,0.04614804538646,0.038902083447675,"shifted"
256,-27.4492537886387,650.372016474319,0.091419290174762,0.149835212902953,0.00265945166944259,0.0461104403725594,0.0387400092708272,"shifted"
257,-24.7653629246637,648.843340620771,0.0940766922026434,0.267874384866034,0.00248870846963518,0.0460784967373258,0.0386380031114582,"shifted"
258,-22.8507989455524,652.601226173757,0.0901150921506373,0.117892966953658,0.00238426671109198,0.0460971764459073,0.038441964899924,"shifted"
259,-25.8955205287046,650.882103828102,0.0946278092742302,0.270531723784241,0.00246861087861165,0.0461976030531263,0.0381915265325104,"shifted"
260,-23.816491168442,647.438970327492,0.0948476305675335,0.318571733477302,0.00241504458607498,0.0462762812379198,0.0379753403197134,"shifted"
261,-20.4899025368553,648.942043757019,0.088445325926568,0.116949252783605,0.00230906109155881,0.0462924436684173,0.0379874573455922,"shifted"
262,-20.6635522258071,652.081565082417,0.0879944700096961,0.113881266391865,0.00235698138951457,0.0463943959012028,0.0376297962420514,"shifted"
263,-23.5158203962353,652.109046428452,0.0978791010216061,0.362948417074846,0.002581106521405,0.0463900615291706,0.0376032995149453,"shifted"
264,-19.6137082924214,653.915260161163,0.0892551574153455,0.176122237754087,0.00229737589195331,0.0463786877109519,0.0374530891111748,"shifted"
265,-20.8222078181885,655.381820104637,0.0874404080293334,0.128146530688826,0.00234039029209942,0.0464226338122432,0.0370311044331193,"shifted"
266,-19.3010934804502,655.835767696123,0.0910732146736052,0.133234925881646,0.00231550242032213,0.0463263023834033,0.0370748807390629,"shifted"
267,-17.8531023642981,654.754354012115,0.0872257917606138,0.111153591215679,0.00209654908190401,0.0462898492810922,0.0370825162760968,"shifted"
268,-21.1191224836856,650.918543488498,0.0895340601389547,0.156031522467399,0.00220054506711854,0.0462902271942848,0.0369344040508179,"shifted"
269,-27.6065471623926,645.483236782575,0.0880679168713916,0.119184383666761,0.00231839778806055,0.0464091545560777,0.0366371593772949,"shifted"
270,-28.0183958277818,642.458472564364,0.0909103194794811,0.217948514927951,0.00229086493279145,0.0463435167944014,0.0364200725796935,"shifted"
271,-26.2366129698765,644.945522104626,0.0907433165702916,0.131876035901596,0.00237910417855956,0.0463256881207619,0.0363928398439531,"shifted"
272,-24.1211503627559,645.769594876832,0.0888319666411275,0.117019412867795,0.0023760755768552,0.0463755133375082,0.0360840614046679,"shifted"
273,-24.761305397401,647.881573842598,0.0949376238114924,0.27344303114015,0.0024792621539007,0.0463502070944009,0.0361408116595476,"shifted"
274,-24.5038529545435,647.47460962741,0.0878169384579705,0.15058446329598,0.00252393903214825,0.0462606407329676,0.0361299603334161,"shifted"
275,-26.4752346018463,649.932308673589,0.0886004202091201,0.136170782980664,0.00242797248020285,0.0462334548778658,0.036222376832691,"shifted"
276,-26.5797231345834,649.595545358164,0.0888402885041534,0.159832026087063,0.00253906782131254,0.0462075509843275,0.0359824984231965,"shifted"
277,-30.6387730196258,645.867446945351,0.0954663695601244,0.338691169096094,0.00256314827965935,0.0461554971529236,0.0361031994631664,"shifted"
278,-27.283881378378,643.630810616329,0.0879713106291561,0.108693091582636,0.0027729983527668,0.0461804594334302,0.035717995777363,"shifted"
279,-28.7003887866814,645.257400453673,0.0965574384711891,0.31105097116898,0.00281425114907389,0.0461252742809913,0.0355762505418091,"shifted"
280,-26.9255817522468,645.154117722837,0.094722479679469,0.279509764814146,0.00272917845366851,0.0460312367735907,0.0353697944748041,"shifted"
281,-24.8494635093177,647.101553281225,0.0920368605183449,0.222659360652711,0.00266993128999475,0.046014427217573,0.0352932920835834,"shifted"
282,-29.0583701124353,643.081440030329,0.0890091630180145,0.113672003522279,0.0026282182291056,0.046044116221773,0.0349238599675066,"shifted"
283,-28.9764156515914,644.947957502405,0.0915023721597328,0.175919247403405,0.00257743812363264,0.0460166422297024,0.0350102717922643,"shifted"
284,-24.4219873737637,643.501850194965,0.0910573687763851,0.150797817689506,0.00267515229081726,0.0460020079369922,0.0350253184482562,"shifted"
285,-22.5848490058576,645.424942149907,0.0884655898335405,0.109080497419128,0.00265618379389169,0.0460916542572632,0.0347818000141136,"shifted"
286,-23.8207635537771,648.424280337039,0.090654638994484,0.154240134037715,0.00286250791743827,0.0461727865428403,0.0343364709274959,"shifted"
287,-23.6565729753367,651.480529441573,0.0903224281119622,0.18846277147282,0.00273615473393476,0.0462046422268593,0.0340726959308817,"shifted"
288,-20.4491060785727,652.943406835051,0.0924796559663448,0.156166639807691,0.00279132707830096,0.0461015768092169,0.0338540290704638,"shifted"
289,-22.9834097207526,650.20483568966,0.0935234512008117,0.290687145309259,0.00271645089782702,0.0460426522494895,0.0339953746439613,"shifted"
290,-24.0454556473625,646.853763891875,0.090761560561748,0.12836158433962,0.00280317110347175,0.0460525851016198,0.0340109051839013,"shifted"
291,-24.6530481576279,647.59718372321,0.087822145147664,0.10503949230869,0.00295410004293029,0.0461015402307713,0.0341032673707553,"shifted"
292,-22.0395362723172,644.818074274138,0.0900906738650541,0.1237891131582,0.00293050364375329,0.0461239708789285,0.0338404909910404,"shifted"
293,-25.9041290854284,642.102082009966,0.0898786688733322,0.134592158249665,0.00300211283401185,0.0461129349338457,0.0337698064013556,"shifted"
294,-28.8386477521851,640.091264832874,0.0914227256500851,0.183091512682607,0.00291972924217418,0.0460859610164959,0.0335583105295572,"shifted"
295,-31.9023717041052,636.369431154236,0.0925641804940202,0.214165465377942,0.00293800915101214,0.0461457699397173,0.0333695439953464,"shifted"
296,-32.6663669298973,637.924768474368,0.0903617723178161,0.130565852412187,0.00311578193382768,0.046147477815156,0.0332824970645475,"shifted"
297,-31.5667075322605,638.88092191725,0.093730936377955,0.311905023787232,0.00300049519905311,0.0461612229417304,0.0334027609323523,"shifted"
298,-32.1288457618039,641.547283236422,0.0888015797649361,0.111380826566184,0.00321262401578168,0.0461199610769877,0.0332297869869005,"shifted"
299,-30.5410536795871,641.273360877914,0.0893898044747487,0.117095892694321,0.00320441065268517,0.0461570710323037,0.0330384763880059,"shifted"
300,-29.0502154589617,642.645762806862,0.0933675540900587,0.256265594243573,0.00345115863981686,0.046110735064592,0.032751288023785,"shifted"
301,-31.9514323447835,642.204807321503,0.0925918001819747,0.213276402040682,0.0033565138358289,0.0462766004114901,0.0326477231603248,"shifted"
302,-31.326382865243,644.96617496736,0.091120265210481,0.114006365132348,0.00315909021058947,0.0463367127989195,0.0325663693987299,"shifted"
303,-29.8731693931917,644.474042707784,0.0968020067139288,0.347391531508588,0.00333268958157879,0.0463905577060238,0.0324828898865227,"shifted"
304,-26.6676754009968,647.194575591725,0.0914000291370692,0.113422982693659,0.0031547173183087,0.0463956255270962,0.0323469593354306,"shifted"
305,-27.6050810305084,648.03650061508,0.0905361194247058,0.117490383723084,0.00305388681558519,0.0464030332718324,0.0322419411605958,"shifted"
306,-23.9514404379619,649.535795549626,0.0942167272566857,0.267812661988279,0.00294798137964238,0.0464428618762393,0.032152355993262,"shifted"
307,-27.7961665244893,645.969498029657,0.0910479818800815,0.119656290984762,0.00297285679915487,0.04652338655293,0.0320987647196522,"shifted"
308,-27.1723687410705,647.021705345937,0.091165686746243,0.163286401786489,0.00320700439782928,0.0464692860695227,0.0319616905402092,"shifted"
309,-27.2574346576731,645.545320242559,0.0905107381760452,0.122986931140015,0.00324996311045041,0.0465388528747516,0.0319295139339684,"shifted"
310,-28.3479230350893,644.034494561696,0.0910047411958498,0.164125271280439,0.00345290506276602,0.0465570713696285,0.031791815866007,"shifted"
311,-26.4014365658879,646.602372762274,0.0905782561361692,0.135033487522847,0.00335236528221598,0.0465974828643756,0.0317533523519019,"shifted"
312,-20.6444559121381,647.680703221945,0.0913054920688008,0.132263243057156,0.00309749459273712,0.0466074905362483,0.0315489088052166,"shifted"
313,-18.6525998315538,647.577929616998,0.0920688440920047,0.182019165254966,0.00312656855961092,0.0464782023404419,0.0314810719369157,"shifted"
314,-20.7860217346229,645.2221809759,0.0933675310612217,0.188557490150224,0.00332719149955387,0.0464046509792734,0.0315017976180367,"shifted"
315,-22.8940530116815,646.445499954747,0.0916850706660898,0.147465906736316,0.00328906065524072,0.046532043761272,0.0314264350348425,"shifted"
